# Monte Carlo Subset of Amateur Radio Paths
# Source File: ham_data/20181215_14000-14350kHz_hamSpot.pkl.bz2
#
# Date: 15 December 2018
# Frequency Range: 14.000 - 14.350 MHz
#
# Region: CONUS
#   Lat Limits: (20, 55)
#   Lon Limits: (-130, -56)
#
# N Paths: 3000
# np.random.default_rng() seed: 4888015518515571309
#
call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,pthlen,latcen,loncen,azm
KB4DPH,28.0313,-82.7208,K5MFP,33.1604,-96.7875,1460.5386071635062,30.785667808653482,-89.56693664024219,296.44398198133854
KB4DPH,28.0313,-82.7208,VE3WEJ,42.2708,-83.0417,1583.6254767479365,35.15115493914151,-82.86713802808818,359.03474728145665
KB4JCY,34.7021,-81.2125,KG5WR,32.8813,-97.3458,1502.9028633228081,34.05550819114495,-89.36550719218725,266.82493577449753
KB4QZH,38.9604,-84.3792,KF5SPQ,32.4792,-99.7917,1563.9979858712568,35.96612823299769,-92.40111203701903,247.29611801876803
KB5GA,29.9792,-90.125,K7WLX,39.1875,-119.7917,2886.5029039102415,35.49325145337558,-104.11595563876995,298.7872759616322
KB5HC,30.6313,-89.1292,KO7SS,32.38,-110.75,2055.4222475506876,31.964559970646214,-99.83725895024753,281.0539620461263
KB5JR,43.0152,-108.3799,N2PPI,40.6521,-73.5208,2879.19146982561,43.17443266357366,-90.6182516163611,83.20881854943275
KB5JR,43.0152,-108.3799,WF3H,29.7292,-98.4583,1720.925786179591,36.474172527889685,-102.9925144563292,145.89534640539284
KB5WGT,39.0625,-77.125,W8LLL,42.4604,-83.0875,628.1741740631504,40.799802900169375,-80.02995702016915,308.8765307558662
KB5WWW,29.8188,-95.5208,KK5ZV,29.6458,-95.7083,26.416228457067774,29.732333031033896,-95.6146308362223,223.30950684166464
KB6IBB,33.0396,-96.5125,AA7CT,46.9792,-123.9583,2781.8432988389623,40.81956016745156,-108.79998341166326,311.96213921162706
KB6IBB,33.0396,-96.5125,W3ET,40.1021,-74.9292,2074.5078532960774,37.060261328004096,-86.22081914056265,61.59107904401151
KB6OJE,32.6396,-96.9125,N0VVH,31.8542,-111.0417,1330.6480173490804,32.44426176851603,-104.00780338491067,270.0419672502138
KB7AK,45.6875,-122.5417,K0LJW,39.3958,-104.875,1602.905570759519,42.88149988366424,-113.2592790501548,109.60044401113515
KB7HH,34.7704,-112.472,K0WFS,45.2708,-93.625,1976.57228504964,40.40208855623767,-103.78222135304276,48.13110057226015
KB7LTZ,46.1604,-116.9208,KC9EI,39.1042,-121.625,873.5094410383726,42.65628713936454,-119.4064771157444,207.75082828396404
KB7ME,45.6875,-122.625,K1LHJ,33.6875,-117.9583,1392.1539477999377,39.710679302374885,-120.08802234376928,161.80299352668987
KB7N,47.6458,-121.9583,KE0CAZ,38.8396,-94.7792,2393.2597698322948,44.05085282144379,-107.3658716372917,104.12568925341338
KB7PSE,35.0625,-84.875,J1LPB,43.3125,-79.875,1013.0323187216168,39.214129949857565,-82.52207556820447,23.610355464432644
KB7ZUT,33.4792,-112.0417,KI0J,39.8813,-105.0458,945.9037109405431,36.731358922498245,-108.68964427646398,39.1858893712585
KB7ZUT,33.4792,-112.0417,N8EGZ,41.4396,-81.8458,2791.7129042811457,38.43245949427339,-97.76775715817332,62.70075831477078
KB8CR,39.2292,-84.2917,N9RMA,39.1104,-90.3208,519.8220546356647,39.208656773582796,-87.30879851185306,270.4505385778472
KB8DID,42.3147,-83.2967,N0VEP,39.0104,-94.2625,994.3074137657866,40.792383196588965,-88.91586301257897,251.97845154220875
KB8DID,42.3147,-83.2967,W3MR,38.9792,-76.625,673.7585424852614,40.69494836211556,-79.87737012436142,121.1729170687459
KB8MAF,41.1313,-84.5792,KA5DWI,34.5625,-112.2917,2528.2924946805124,38.66789346228342,-99.06559133653796,262.22925365312756
KB8MAF,41.1313,-84.5792,N9YUE,41.8104,-87.7125,271.7420786930748,41.48147942410297,-86.13764214651192,287.1665131934122
KB8SCS,40.4104,-84.7708,N6GR,29.8125,-95.7083,1539.6391441836993,35.234003089652276,-90.59726361339254,223.4642861143848
KB8TSO,43.9021,-85.2708,KK8E,39.1688,-78.1708,790.8147036924652,41.59000504031559,-81.59066558012563,129.28639072517444
KB8TSO,43.9021,-85.2708,NT5HS,33.0625,-96.7083,1560.1440855390963,38.62083369838995,-91.42228982981288,223.27349803525576
KB8U,41.9375,-84.4583,KC5KCT,32.2708,-95.375,1444.1449664239703,37.228993836247554,-90.26682583818648,225.43955048927825
KB9EKA,39.8021,-86.2625,W2UA,40.7688,-74.3875,1012.20503814279,40.437526723808304,-80.367610371079,80.08310419863966
KB9ILT,36.2292,-78.7083,KI7AY,35.1458,-94.7083,1448.3777101275768,35.95339114543242,-86.76298208299296,269.95252088787765
KB9ML,39.9104,-85.1458,VE6JYKIWI,53.5,-113.0,2579.625388862884,47.54357547687216,-97.27670246540244,315.130280988513
KB9PBM,43.1021,-88.0708,AG4QD,33.4792,-84.7083,1109.2633620107981,38.30259598370829,-86.27779227306229,163.59627192121604
KB9RFU,41.6875,-88.0416666666667,KR6ZY,35.1041666666667,-120.541666666667,2906.5479309048005,39.53544055978828,-105.05278339361256,266.16862118035124
KB9SCT,43.0208,-91.125,K6ME,40.2813,-120.4958,2446.5803275798594,42.59725887609436,-106.129742114373,272.9231906899888
KB9VF,40.2702,-85.6672,W4DSD,34.9792,-85.125,590.2631797797031,37.6250097229146,-85.38644475911984,175.19248082676233
KC0BRA,40.8188,-73.8292,KG5WR,32.8813,-97.3458,2261.9334014841243,37.433254169071176,-86.20759662081382,254.56822037492157
KC0CD,42.0521,-91.7292,NM4SH,37.1188,-76.3375,1425.8743517557198,39.83992422759765,-83.757576142715,107.52719602138905
KC0FUE,37.7021,-97.3708,KD2DVM,41.8958,-73.875,2053.6993750512565,40.395975251316315,-85.986359736269,69.51425610876544
KC0GO,37.7521,-97.4208,VE7BV,50.6438,-120.1208,2292.5141817489757,44.75669380216583,-107.5075374063252,315.9740295655578
KC0GO,37.7521,-97.4208,WC0EM,45.5,-93.0,936.2280056884498,41.64715037309663,-95.34347995866355,21.652536116016904
KC0GU,37.3125,-108.5417,KK4RDI,30.1604,-81.6458,2600.6903902603763,34.47464710097038,-94.52196020447225,99.83581749281393
KC0MFW,41.0596,-94.3648,KB0VYG,41.3604,-96.1458,152.6893849078979,41.21342998464121,-95.25325274775852,283.2390061362155
KC0MFW,41.0596,-94.3648,W3TW,40.8396,-73.3958,1756.9766044128512,41.42766856202449,-83.86263574285358,83.8714807623777
KC0OIO,44.9396,-93.1708,W3UEC,39.9313,-75.3375,1561.8278890641302,42.781996006869974,-83.8947264984359,104.62388286625492
KC0RF,39.6313,-104.7792,AD0MO,38.5,-91.0,1195.0590042659987,39.26896126927527,-97.83412212190554,91.65247904292517
KC0W,44.93,-93.46,KC2SST,40.9688,-74.0208,1637.812464402591,43.362302126308606,-83.42448358869076,98.75114431590663
KC0W,44.93,-93.46,W4HDJ,28.3125,-81.4583,2130.3867791116054,36.77030799876416,-86.80543550069785,146.09610638465665
KC0WCM,36.5625,-92.2916666666667,KY8R,33.6688,-112.3625,1850.173428664918,35.53225002920478,-102.50717411716839,265.91972929044414
KC0ZRW,37.7521,-97.2792,WA2SEA,47.4021,-122.1875,2290.4088304245033,43.253261958982335,-108.75201677128285,305.8764388994872
KC1ACL,41.3958,-71.7917,KB3BYW,40.3958,-79.9583,695.0963477854733,40.967875759960656,-75.90591528458185,263.48987292733426
KC1BUF,43.2292,-71.375,WB2MJG,42.8313,-71.0875,50.03663219462561,43.03033995009703,-71.23078404135615,152.05993679090943
KC1CIL,41.2292,-72.9583,WA1TFV,42.5604,-73.0208,148.11304145118999,41.89480423559121,-72.98922431795414,358.01924487136336
KC1CXP,43.0625,-70.9583333333333,W3HZL,40.9104,-75.9625,477.71822394333014,42.01361746719497,-73.50273900503934,241.6390229149236
KC1DNY,44.1042,-70.2917,W2ZF,40.7188,-73.8625,477.01705664448934,42.42534446644374,-72.1253131251119,219.12774505880898
KC1ELF,42.7708,-71.125,KE0RYF,37.1188,-93.3125,1986.214275553821,40.47671920954059,-82.68316858395076,259.025914139885
KC1ERO,41.6021,-72.8792,KC9TND,39.9604,-86.0958,1126.5188297563022,40.97021368212166,-79.56953600767373,265.0527244504153
KC1ETT,43.3125,-70.625,AD1B,42.2396,-71.1708,127.34597680749992,42.77637395428797,-70.9002641646285,200.6615746875067
KC1FOX,42.5,-71.0,N0WFB,39.0208,-91.0417,1727.3452450191496,41.196165425117066,-81.28589198135444,263.8048714546308
KC1GWX,42.4188,-71.1625,WD0U,38.8521,-90.2875,1657.912685769814,41.03178230684685,-80.98290433797249,262.58268710185234
KC1HBG,42.3021,-71.4292,KA5WRL,35.4396,-94.3458,2117.447354054967,39.43425369302415,-83.44876329548316,256.49259138162154
KC2EMH,43.0208,-78.7917,W9BLG,40.5,-87.0,735.863447550098,41.83347135310444,-82.97661179200533,250.39576204218076
KC2JAV,39.2708333333333,-84.2916666666667,K0UA,36.6875,-93.2083,832.1848053492778,38.06339286370525,-88.8286216314047,252.60548469716582
KC2JAV,39.2708333333333,-84.2916666666667,K5MBL,33.0208,-96.7917,1318.2481524345621,36.308392788878606,-90.79191938628088,242.05110341594332
KC2JAV,39.2708333333333,-84.2916666666667,W3PM,34.7291666666667,-86.7916666666667,551.5899241132952,37.00654846740303,-85.57902464628731,204.49286635777946
KC2LM,35.1313,-106.7458,KC2SST,40.9688,-74.0208,2919.9371735842556,39.20328785392385,-91.0545865383295,67.3092397883367
KC2LM,35.1313,-106.7458,N2DYT,42.9021,-78.6625,2561.0858952102117,39.86675777582914,-93.49267762062824,61.80772796138558
KC2NMK,35.1104,-77.0708,N3OGT,40.3813,-77.8792,590.3831947715232,37.74653926848133,-77.46059621340244,353.3303834298787
KC2SIZ,40.64,-73.94,VO1IRA,47.4604,-52.7792,1845.6746829976232,44.539638264207944,-63.97652250622964,58.690222817722315
KC2TER,40.1875,-74.0416666666667,N8DVE,39.6813,-84.0958,858.6201907232075,40.04312259375635,-79.08737165890393,269.48476060950446
KC2WUF,39.0,-77.0,KK4SIB,28.7521,-82.5208,1247.6247593920166,33.90672946905185,-79.92670612208438,205.68839522655378
KC2YIL,41.8958,-73.5417,N5WXY,30.0188,-91.7125,2094.389772209661,36.29979502256245,-83.31841813549971,236.75823875137158
KC2YTD,42.5604,-77.6875,VA5DAK,52.1729,-106.6292,2405.8072955500143,48.27780194153085,-90.80811093791802,306.3979461052297
KC3ACQ,40.5,-75.0,KK4E,33.8542,-84.375,1110.5438519571949,37.269386224267386,-79.89436962721568,231.2614736136045
KC3AK,40.3021,-76.5875,KE1R,41.5688,-72.3292,384.3826755120334,40.955035073929416,-74.478773010643,67.12131053247913
KC3BXN,39.0896,-77.0625,K1AR,42.5,-71.0,635.5364336237527,40.83445746378752,-74.10920212924765,51.4325137905243
KC3BXN,39.0896,-77.0625,KG4CDR,34.5625,-84.7083,845.9484503402595,36.88725075610741,-80.99871820616399,235.85268580533952
KC3BXT,40.2396,-79.5792,UPGRADE_FT8,43.8542,-76.4583,477.3584168950544,42.05746125573987,-78.06316821885203,31.6317456883275
KC3DA,40.4021,-80.0292,KC4JNW,34.7896,-82.6875,666.4865923032713,37.603292699450634,-81.40852496911945,201.3930099614378
KC3DQA,38.9375,-76.875,W4BAI,29.8396,-85.2958,1271.659200234175,34.46054012954592,-81.31508326349525,219.8403116979657
KC3ECE,40.0021,-75.2875,K0SZ,40.5813,-98.3875,1954.6703066097264,40.870784820634746,-86.78732347447216,279.3856534898365
KC3IME,40.4896,-80.0125,HH2JR,18.3125,-72.2083,2576.504291927475,29.457261724740306,-75.678806709305,160.87556529381186
KC3IRG,40.3542,-79.7917,KC0VRV,45.1875,-93.0417,1205.686249585532,42.96196112124637,-86.15689605529133,300.82869053067265
KC3JNI,39.1458333333333,-77.2916666666667,WA2QJQ,40.6521,-73.7208,347.5847972495928,39.912657179729,-75.52586315051805,60.05941033225963
KC3KOP,40.8125,-75.2083,N4JPG,34.1458,-77.875,777.6415934556057,37.486627421413466,-76.60120582988269,198.43620256252052
KC3KWA,41.2708,-76.875,NT5HS,33.0625,-96.7083,1973.7820263972176,37.58145535720944,-87.33653359325051,248.85414525720006
KC3RN,40.5,-81.0,N0YXB,38.7708,-90.5417,838.9396376238294,39.733106460007136,-85.8306252049279,259.83587133218936
KC4FWS,30.1604,-81.6458,KW5USA,40.4104,-105.0708,2401.731680846546,35.853463318756766,-92.60444442858629,304.6837220494409
KC4HYO,37.2708,-76.7917,KD2KW,33.1875,-97.0417,1890.4518427544804,35.65373006258956,-87.17427685690059,262.16049551357867
KC4HYO,37.2708,-76.7917,N3PSU,40.3521,-79.9792,440.0057629580008,38.82227219562544,-78.35096238700083,322.1176074730659
KC4JNW,34.7896,-82.6875,K8KSM,40.1042,-83.2917,593.3540321756282,37.4472839722613,-82.9788618088839,355.0245730576768
KC4WQ,38.5,-85.0,KB8CR,39.2292,-84.2917,101.66135853501812,38.865134745470655,-84.6476661944003,36.87904275038704
KC4ZA,38.7896,-77.6125,K8RFT,26.9375,-82.2917,1387.9031937940224,32.885234017805196,-80.10907403885871,199.6633979303232
KC5GWU,35.11,-106.62,AA5I,32.9813,-96.7375,940.3263333944876,34.14466638007972,-101.61656858473945,101.7651045926761
KC5GWU,35.11,-106.62,KA8CLN,42.3688,-83.3792,2162.5617844037984,39.31829379364329,-95.59916701575355,61.11570072804852
KC5LK,32.2292,-89.9583,AG7JS,41.6458333333333,-111.958333333333,2208.896720215837,37.44714191823844,-100.26870365556744,304.53332165187885
KC5LK,32.2292,-89.9583,KD9FOF,42.5208,-88.375,1152.8311806949791,37.37762587791829,-89.22111009320204,6.497406083035116
KC5OOX,29.9104,-89.9625,WN2J,26.5313,-81.8292,880.6894673351053,28.281059198433557,-85.83136726333655,113.27779391207946
KC5RR,32.7292,-95.7917,W4WNT,33.9375,-78.125,1644.7227856962602,33.64793496401462,-87.02010306926802,80.47591821674348
KC5WX,33.7521,-96.5625,W9HZ,40.1896,-75.6792,1982.580422956747,37.4307674184313,-86.56782402441186,62.79115903148244
KC7MVO,40.3125,-111.7083,CLESWR,41.4791666666667,-81.5416666666667,2526.0325347314333,41.892121517376715,-96.7611501231813,77.13207366037534
KC7MVO,40.3125,-111.7083,N7XR,48.1042,-122.0417,1193.3554989916806,44.32443413025842,-116.53181020906975,319.9658184818239
KC7MVO,40.3125,-111.7083,N9KT,39.8958,-86.125,2168.76352836449,40.81506600746048,-98.87681028386132,82.87873003825678
KC7OO,47.7188,-120.1458,KB5CUS,33.0313,-97.0625,2530.28817652151,40.94646090224882,-107.3221471451107,121.81041195727204
KC7RAD,41.1875,-91.0417,WA9WTK,42.4375,-71.5416666666667,1618.486952880023,42.22701020362439,-81.38775128152434,78.59609321258205
KC7RW,33.7813,-84.3375,N8MOE,28.8542,-81.875,595.6557794698678,31.323621250334572,-83.07401460627757,156.22891299132607
KC7YE,47.5,-123.0,K6CY,34.2021,-118.5375,1524.867943487599,40.872333242161005,-120.54372349163762,164.24967677513155
KC7YE,47.5,-123.0,KA4PKB_0,41.2291666666667,-91.125,2607.6973487401965,45.484051099002855,-106.18596957851027,93.68991207096576
KC8AZR,43.5521,-85.7708,VE7AHT,49.0938,-123.0625,2898.1915235266433,47.85901765385109,-103.43681348324893,295.4498866986439
KC8CJG,42.97,-82.42,K7ZOV,34.1458,-109.9583,2572.9510798519395,39.37154803563362,-97.05260048841416,256.83646739744427
KC8CJG,42.97,-82.42,KI9DX,42.2521,-88.8375,531.0765401783008,42.655843837105984,-85.64726182944776,263.5398788718904
KC8DIB,33.0625,-112.0417,N7TW,39.5625,-119.7083,996.3408449329232,36.373649138676335,-115.71479327280814,318.6739262631917
KC8DIX,40.0625,-83.0417,KF5PQ,30.4104,-90.0625,1247.360052224653,35.286993052009535,-86.76171974762032,212.81061635598456
KC8DIX,40.0625,-83.0417,N5SMO,30.4313,-97.7208,1705.9007646144719,35.46857311899581,-90.82059067202361,235.67412002875938
KC8MUE,43.3958,-86.375,KE7WB,47.7521,-122.0875,2795.8626623458217,46.984509571394014,-103.51505443568108,292.53224097741537
KC8R,42.6896,-83.0625,WB0EMJ,42.5,-93.0,813.2591213532254,42.702295645612146,-88.03882737458879,271.8865757361157
KC8YDS,41.1813,-80.7458,N4FN,34.0625,-84.4583,856.2139798828285,37.63640875510236,-82.69107131585032,203.59935479549338
KC8YDS,41.1813,-80.7458,VA3CTX,43.1458,-80.2917,221.62453435494328,42.163773781805844,-80.522275295027,9.570620107097511
KC9GFR,40.0896,-87.6292,W6JCH,33.7104,-116.2292,2627.4766869553664,37.767975850571766,-102.54024001621436,263.44685303382647
KC9HYL,39.5,-85.0,KW0G,40.6042,-98.375,1143.8962456554038,40.24487305262169,-91.63307905264229,280.44283101019687
KC9KZQ,43.7708,-88.4583,K9JM,39.1042,-121.0417,2746.8055066200595,42.60356110885407,-105.35231353931076,270.4295495242286
KC9NBV,39.1875,-86.7917,N4OYT_QRP,32.1458,-81.2917,926.87652603567,35.697868536032914,-83.92017237047088,145.9592136784426
KC9NBV,39.1875,-86.7917,NC0P,40.8021,-105.5792,1607.359966831689,40.37606200086601,-96.0733956063183,282.4134057943865
KC9PKF,39.8125,-84.9583,VA3XOV,43.7188,-79.6875,616.0000343937953,41.795746243216065,-82.40321515937478,43.45184939096413
KC9PKF,39.8125,-84.9583,VE6AO,51.5,-113.0,2514.3130406742403,46.51227351984814,-97.48120605608953,310.43379552679
KC9PKF,39.8125,-84.9583,WA4RXK,36.4792,-82.625,423.0559822328355,38.151617156442505,-83.7649855883401,150.43921188575467
KC9TND,39.9792,-86.125,W3CUB,40.5,-79.0,607.3721544613281,40.294257052433835,-82.57621941315489,82.23425610357873
KC9UIU,41.8958,-87.9583,K3BYU,45.8542,-122.5417,2784.403549849012,45.19812255130667,-104.6573804765444,290.93199778303085
KC9UL,40.0604,-88.2458,W0GX,33.5104,-81.9458,918.8010342865881,36.82688093892127,-84.96089253451682,140.45876045532077
KC9UL,40.0604,-88.2458,WH6A,29.0625,-81.0417,1388.2604896984608,34.61416636268999,-84.40455884846779,149.53272905522243
KC9UQR,42.5,-89.0,KF7ZZ,41.7813,-111.8125,1876.9367408326755,42.70978441088431,-100.47185171034167,275.30837681153514
KC9ZS,44.2813,-88.4458,KA9Q,32.5,-117.0,2792.1622436652365,39.2625318567844,-103.91462571886805,251.79872906114426
KC9ZYS,40.7292,-86.375,KB9ML,39.9104,-85.1458,138.37897069813098,40.321426205100146,-85.756672879129,130.74367419298846
KD0CAV,36.8813,-89.9292,KD2QPU,40.6188,-74.0125,1439.1301328146897,39.02081585864001,-82.18059954976789,68.34458809391361
KD0EZS,38.4792,-101.7083,K0JV,44.1042,-103.2917,639.2713174954825,41.294407055519805,-102.4658388373176,348.5754689128775
KD0EZS,38.4792,-101.7083,K6DWI,37.9792,-122.375,1802.2660210053532,38.685480567663866,-112.07755816893078,274.69254175755856
KD0EZS,38.4792,-101.7083,KD0MEQ,38.9896,-90.7292,953.4166165126701,38.86301600643314,-96.23842334002912,83.1585391923474
KD0EZS,38.4792,-101.7083,N4BLH,28.3188,-80.6792,2247.4941521686537,33.84479089549024,-90.5704398885547,113.89036817968122
KD0FC,36.9313,-93.2792,KB8W,47.2396,-88.4458,1213.0186565822783,42.11064217042374,-91.05948201192572,17.594608389463986
KD0FC,36.9313,-93.2792,KN4IEB,34.2708,-83.9583,892.6552554913361,35.690887487497996,-88.54109619723546,106.58469033577211
KD0FYF,40.1875,-105.0417,KE8ESJ,39.6313,-84.2708,1768.6544601464059,40.37581806839546,-94.61361968134312,85.27115318102085
KD0JIY,38.6875,-90.4583,KG7NJQ,34.7021,-86.7375,553.452462980192,36.70926555255505,-88.54964447117611,142.05385929413342
KD0MPZ,46.6458,-92.875,KE5GOL,29.6104,-95.1208,1904.1942384774604,38.1333708012114,-94.12991452729189,186.64412344374153
KD0NEO,38.3521,-90.6375,K9LRE,37.5,-89.0,172.05956135038846,37.928886277291575,-89.81400560438998,122.90711824126055
KD0NEO,38.3521,-90.6375,W4ETB,35.0625,-78.875,1109.551302726711,36.85224074080132,-84.6298930100702,105.64116912177224
KD0OIX,38.6458,-95.5417,VE7WAJ,49.6875,-125.0417,2630.276089122596,45.117753394662046,-108.87576275477792,307.4377835281232
KD0UN,38.6396,-92.1125,N3OGT,40.3813,-77.8792,1234.9066300153306,39.72807695645147,-85.08551785022811,76.49128238533285
KD0UYF,41.4396,-96.4875,UPGRADE_FT8,43.8542,-76.4583,1655.7922505128347,43.085362074010455,-86.66929511215471,73.96240936143482
KD0UYF,41.4396,-96.4875,WB4CIW,39.2188,-105.7958,826.2903524910504,40.42256322564109,-101.21840100738405,255.6753284362698
KD0WAN,38.4896,-90.3875,WB4FAY,33.4188,-86.7875,650.1816677195485,35.967627610971356,-88.52966995543672,149.03999324583134
KD0WGB,42.6042,-91.625,NN4X,28.3125,-81.2083,1844.738987286867,35.56954074335764,-85.95033388521314,146.1175374564192
KD0WW,39.5396,-104.9292,KG4ABB,38.5208,-85.375,1689.5128840903496,39.44085546859975,-95.08093948811747,87.6064471465038
KD0ZDU,39.6875,-104.875,AB1HO,42.0813,-71.5958,2792.5823435394327,42.10019066601523,-88.54513174288348,73.64757811411431
KD0ZYA,39.8125,-93.7917,N7WE,28.6458,-81.875,1652.744411688484,34.37299655568863,-87.4356398817413,135.0535961355962
KD1RT,42.1313,-72.7458,N4VZ,34.0521,-78.8875,1046.172804855379,38.131559356681564,-75.98680769632539,212.83690887661064
KD1RT,42.1313,-72.7458,N4XWC,33.8125,-86.875,1542.392708302914,38.18318969818435,-80.21342481161217,237.78063512515217
KD1RT,42.1313,-72.7458,VE3EKN,45.5,-77.0,506.6263140832184,43.835364319127024,-74.81285696649402,319.1152855229837
KD2A,43.0208,-76.0417,KI5AUX,33.0021,-97.2292,2155.6164656254455,38.48804918803619,-87.36957637286581,245.9463591780743
KD2AVU,40.7291666666667,-73.625,K2DV,43.1458,-77.7917,436.9304600042617,41.95631160531445,-75.66885332630153,309.32167352121
KD2AVU,40.7291666666667,-73.625,W8NSA,45.3125,-85.0417,1057.4312634553075,43.162734057130834,-79.1194642728644,302.5897872694869
KD2DVM,41.8958,-73.875,W9HZ,40.1896,-75.6792,242.65689868446194,41.04621656499109,-74.78879544195487,219.169569338149
KD2FTA,41.0396,-74.4792,K1AR,42.5,-71.0,331.0552489266162,41.78292112963614,-72.75940854114899,59.47826495638776
KD2FTA,41.0396,-74.4792,W8RD,28.0188,-82.7708,1633.048496916202,34.598901757508635,-78.9510849055584,210.14227856159997
KD2GOE,42.8542,-78.7917,KI8R,39.7188,-82.5875,471.2090830525472,41.30207933279932,-80.73522751702853,223.55944416126147
KD2IRI,42.6458,-77.5417,K8OM,42.0625,-91.625,1157.7339990871064,42.57019577781177,-84.61619311013095,271.56546164367313
KD2IRI,42.6458,-77.5417,W3VRD,39.3021,-76.4375,383.1742059259204,40.97526606980154,-76.9756043402582,165.63546863601402
KD2KEH,42.9688,-78.7958,KW5USA,40.4104,-105.0708,2191.149969271786,42.445068989078216,-92.19925400855945,271.52676882738024
KD2KEH,42.9688,-78.7958,WA4CQG,32.6042,-85.5417,1294.9194014256134,37.834375051686656,-82.40619717953055,209.35553363276165
